FIPS	NAICS8	DATA
29037	11211100	22811.0000
29037	11210000	39953.0000
29037	11210003	23080.0000
29037	11212000	269.0000
29037	11210004	16873.0000
22121	11211100	1067.0000
22121	11210000	1654.0000
22121	11210003	1067.0000
22121	11210004	587.0000
19017	11211100	4230.0000
19017	11210000	24885.0000
19017	11210003	6980.0000
19017	11212000	2750.0000
19017	11210004	17905.0000
19173	11211100	16455.7400
19173	11210000	33922.0000
19173	11210003	16466.0000
19173	11212000	10.2600
19173	11210004	17456.0000
21231	11211100	11366.3800
21231	11210000	20699.0000
21231	11210003	11377.0000
21231	11212000	10.6200
21231	11210004	9322.0000
27129	11211100	1579.0000
27129	11210000	25596.0000
27129	11210003	4431.0000
27129	11212000	2852.0000
27129	11210004	21165.0000
41029	11211100	12477.0000
41029	11210000	20787.0000
41029	11210003	12690.0000
41029	11212000	213.0000
41029	11210004	8097.0000
46069	11211100	21616.0000
46069	11210000	43124.0000
46069	11210003	21628.0000
46069	11212000	12.0000
46069	11210004	21496.0000
48503	11211100	20766.2900
48503	11210000	38181.0000
48503	11210003	20922.0000
48503	11212000	155.7100
48503	11210004	17259.0000
17187	11211100	7318.0000
17187	11210000	21973.0000
17187	11210003	7892.0000
17187	11212000	574.0000
17187	11210004	14081.0000
18175	11211100	10815.0000
18175	11210000	18737.0000
18175	11210003	11372.0000
18175	11212000	557.0000
18175	11210004	7365.0000
20123	11211100	13558.8800
20123	11210000	32254.0000
20123	11210003	13728.0000
20123	11212000	169.1200
20123	11210004	18526.0000
19000	11211100	938818.0000
19000	11210000	3950920.0000
19000	11210003	1162397.0000
19000	11212000	223579.0000
19000	11210004	2788523.0000
39000	11211100	300681.0000
39000	11210000	1284240.0000
39000	11210003	569750.0000
39000	11212000	269069.0000
39000	11210004	714490.0000
46095	11211100	37423.0000
46095	11210000	63823.0000
46095	11210003	37441.0000
46095	11212000	18.0000
46095	11210004	26382.0000
48075	11211100	8270.0000
48075	11210000	14343.0000
48075	11210003	8270.0000
48075	11210004	6073.0000
49057	11211100	5731.0000
49057	11210000	19294.0000
49057	11210003	10276.0000
49057	11212000	4545.0000
49057	11210004	9018.0000
26097	11211100	808.0000
26097	11210000	3979.0000
26097	11210003	1885.0000
26097	11212000	1077.0000
26097	11210004	2094.0000
47053	11211100	5954.0000
47053	11210000	12032.0000
47053	11210003	6223.0000
47053	11212000	269.0000
47053	11210004	5809.0000
48225	11211100	43780.0000
48225	11210000	68987.0000
48225	11210003	43780.0000
48225	11210004	25207.0000
55053	11211100	3877.0000
55053	11210000	42780.0000
55053	11210003	17308.0000
55053	11212000	13431.0000
55053	11210004	25472.0000
18111	11211100	979.6300
18111	11210000	22381.4200
18111	11212000	15024.2900
18111	11210004	6377.5000
19167	11211100	15459.0000
19167	11210000	418058.0000
19167	11210003	51654.0000
19167	11212000	36195.0000
19167	11210004	366404.0000
31007	11211100	14335.0000
31007	11210000	49150.0000
31007	11210003	14335.0000
31007	11210004	34815.0000
08019	11211100	40.6000
08019	11210000	100.0000
08019	11210004	59.4000
05095	11211100	229.0000
05095	11210000	366.0000
05095	11210003	229.0000
05095	11210004	137.0000
39053	11211100	9468.0000
39053	11210000	18258.0000
39053	11210003	9585.0000
39053	11212000	117.0000
39053	11210004	8673.0000
12043	11211100	34349.4400
12043	11210000	65136.0000
12043	11210003	36721.0000
12043	11212000	2371.5600
12043	11210004	28415.0000
13019	11211100	3741.9700
13019	11210000	11599.0000
13019	11210003	4360.0000
13019	11212000	618.0300
13019	11210004	7239.0000
29223	11211100	7011.0000
29223	11210000	11394.0000
29223	11210003	7062.0000
29223	11212000	51.0000
29223	11210004	4332.0000
47149	11211100	15117.0000
47149	11210000	27540.0000
47149	11210003	15438.0000
47149	11212000	321.0000
47149	11210004	12102.0000
48337	11211100	36126.0000
48337	11210000	81133.0000
48337	11210003	36423.0000
48337	11212000	297.0000
48337	11210004	44710.0000
27001	11211100	4240.0000
27001	11210000	8615.0000
27001	11210003	4357.0000
27001	11212000	117.0000
27001	11210004	4258.0000
29011	11211100	25193.0000
29011	11210000	49434.0000
29011	11210003	26214.0000
29011	11212000	1021.0000
29011	11210004	23220.0000
47023	11211100	3398.0000
47023	11210000	5940.0000
47023	11210003	3398.0000
47023	11210004	2542.0000
48037	11211100	31413.0000
48037	11210000	62971.0000
48037	11210003	33472.0000
48037	11212000	2059.0000
48037	11210004	29499.0000
48099	11211100	26279.0000
48099	11210000	54847.0000
48099	11210003	26279.0000
48099	11210004	28568.0000
55109	11211100	6429.0000
55109	11210000	51122.0000
55109	11210003	26255.0000
55109	11212000	19826.0000
55109	11210004	24867.0000
13181	11211100	1558.0000
13181	11210000	2410.0000
13181	11210003	1558.0000
13181	11210004	852.0000
47027	11211100	9462.0000
47027	11210000	18694.0000
47027	11210003	9494.0000
47027	11212000	32.0000
47027	11210004	9200.0000
29213	11211100	9601.2100
29213	11210000	15698.0000
29213	11210003	9839.0000
29213	11212000	237.7900
29213	11210004	5859.0000
12037	11211100	133.6800
12037	11210000	188.0600
12037	11210004	54.3800
13029	11211100	292.0000
13029	11210000	549.0000
13029	11210003	292.0000
13029	11210004	257.0000
13151	11211100	1505.0000
13151	11210000	2300.0000
13151	11210003	1602.0000
13151	11212000	97.0000
13151	11210004	698.0000
39021	11211100	2658.0000
39021	11210000	8644.0000
39021	11210003	3787.0000
39021	11212000	1129.0000
39021	11210004	4857.0000
40109	11211100	8845.6600
40109	11210000	15374.0000
40109	11210003	8923.0000
40109	11212000	77.3400
40109	11210004	6451.0000
48193	11211100	26686.0000
48193	11210000	66072.0000
48193	11210003	35010.0000
48193	11212000	8324.0000
48193	11210004	31062.0000
31135	11211100	14128.0000
31135	11210000	36020.0000
31135	11210003	14128.0000
31135	11210004	21892.0000
18005	11211100	1782.7600
18005	11210000	4437.0000
18005	11210003	1989.0000
18005	11212000	206.2400
18005	11210004	2448.0000
38065	11211100	15984.2300
38065	11210000	33130.0000
38065	11210003	16308.0000
38065	11212000	323.7700
38065	11210004	16822.0000
39019	11211100	5783.0000
39019	11210000	16381.0000
39019	11210003	8869.0000
39019	11212000	3086.0000
39019	11210004	7512.0000
48283	11211100	7800.0000
48283	11210000	11831.0000
48283	11210003	7800.0000
48283	11210004	4031.0000
08011	11211100	16269.0000
08011	11210000	27518.0000
08011	11210003	16277.0000
08011	11212000	8.0000
08011	11210004	11241.0000
36087	11210000	13.3500
36087	11212000	11.3500
36087	11210004	2.0000
39029	11211100	6361.0000
39029	11210000	29295.0000
39029	11210003	15101.0000
39029	11212000	8740.0000
39029	11210004	14194.0000
40099	11211100	14949.5200
40099	11210000	26631.0000
40099	11210003	15730.0000
40099	11212000	780.4800
40099	11210004	10901.0000
48293	11211100	37435.0000
48293	11210000	77749.0000
48293	11210003	37745.0000
48293	11212000	310.0000
48293	11210004	40004.0000
51031	11211100	15255.0000
51031	11210000	30903.0000
51031	11210003	16228.0000
51031	11212000	973.0000
51031	11210004	14675.0000
31087	11211100	12826.4400
31087	11210000	21459.0000
31087	11210003	12838.0000
31087	11212000	11.5600
31087	11210004	8621.0000
40069	11211100	22408.0000
40069	11210000	38268.0000
40069	11210003	22408.0000
40069	11210004	15860.0000
47077	11211100	11608.9800
47077	11210000	23964.0000
47077	11210003	11614.0000
47077	11212000	5.0200
47077	11210004	12350.0000
51027	11211100	495.7800
51027	11210000	721.0000
51027	11210003	501.0000
51027	11212000	5.2200
51027	11210004	220.0000
49045	11211100	13060.0000
49045	11210000	20402.0000
49045	11210003	13075.0000
49045	11212000	15.0000
49045	11210004	7327.0000
05053	11211100	4726.0000
05053	11210000	11966.0000
05053	11210003	4726.0000
05053	11210004	7240.0000
13169	11211100	1005.8500
13169	11210000	2732.0000
13169	11210003	1419.0000
13169	11212000	413.1500
13169	11210004	1313.0000
19071	11211100	3634.0000
19071	11210000	13452.0000
19071	11210003	3634.0000
19071	11210004	9818.0000
23019	11211100	726.0000
23019	11210000	13883.0000
23019	11210003	7604.0000
23019	11212000	6878.0000
23019	11210004	6279.0000
24015	11211100	1570.0000
24015	11210000	6040.0000
24015	11210003	3285.0000
24015	11212000	1715.0000
24015	11210004	2755.0000
26123	11211100	1757.0000
26123	11210000	31396.0000
26123	11210003	14924.0000
26123	11212000	13167.0000
26123	11210004	16472.0000
39011	11211100	1389.0000
39011	11210000	26575.0000
39011	11210003	7529.0000
39011	11212000	6140.0000
39011	11210004	19046.0000
38051	11211100	20949.2400
38051	11210000	53606.0000
38051	11210003	21874.0000
38051	11212000	924.7600
38051	11210004	31732.0000
39003	11211100	616.9700
39003	11210000	6018.0000
39003	11210003	770.0000
39003	11212000	153.0300
39003	11210004	5248.0000
40000	11211100	2129403.0000
40000	11210000	5090919.0000
40000	11210003	2175772.0000
40000	11212000	46369.0000
40000	11210004	2915147.0000
51079	11211100	3270.2200
51079	11210000	7143.0000
51079	11210003	3666.0000
51079	11212000	395.7800
51079	11210004	3477.0000
29045	11211100	7882.0000
29045	11210000	15479.0000
29045	11210003	7916.0000
29045	11212000	34.0000
29045	11210004	7563.0000
48047	11211100	12268.0000
48047	11210000	25593.0000
48047	11210003	12268.0000
48047	11210004	13325.0000
56013	11211100	55924.0000
56013	11210000	89022.0000
56013	11210003	55967.0000
56013	11212000	43.0000
56013	11210004	33055.0000
37057	11211100	5814.0000
37057	11210000	12094.0000
37057	11210003	7107.0000
37057	11212000	1293.0000
37057	11210004	4987.0000
36001	11211100	1427.0000
36001	11210000	6814.0000
36001	11210003	3220.0000
36001	11212000	1793.0000
36001	11210004	3594.0000
36081	11210000	3.7000
36081	11210004	3.7000
18123	11211100	3560.0000
18123	11210000	8231.0000
18123	11210003	4518.0000
18123	11212000	958.0000
18123	11210004	3713.0000
29197	11211100	17109.6400
29197	11210000	34008.0000
29197	11210003	17436.0000
29197	11212000	326.3600
29197	11210004	16572.0000
36095	11211100	2552.0000
36095	11210000	15739.0000
36095	11210003	8084.0000
36095	11212000	5532.0000
36095	11210004	7655.0000
55078	11211100	12.8400
55078	11210000	26.8200
55078	11210004	13.9800
40135	11211100	24186.0000
40135	11210000	38736.0000
40135	11210003	24186.0000
40135	11210004	14550.0000
13081	11211100	2733.8400
13081	11210000	5714.0000
13081	11210003	3597.0000
13081	11212000	863.1600
13081	11210004	2117.0000
39119	11211100	12945.0000
39119	11210000	26757.0000
39119	11210003	13998.0000
39119	11212000	1053.0000
39119	11210004	12759.0000
12123	11211100	3732.0000
12123	11210000	6646.0000
12123	11210003	3732.0000
12123	11210004	2914.0000
29229	11211100	37810.0000
29229	11210000	76444.0000
29229	11210003	43791.0000
29229	11212000	5981.0000
29229	11210004	32653.0000
08065	11211100	198.0000
08065	11210000	326.0000
08065	11210003	198.0000
08065	11210004	128.0000
12033	11211100	2275.0000
12033	11210000	4840.0000
12033	11210003	2416.0000
12033	11212000	141.0000
12033	11210004	2424.0000
48443	11211100	2980.0000
48443	11210000	5022.0000
48443	11210003	2980.0000
48443	11210004	2042.0000
48489	11211100	6276.0000
48489	11210000	10670.0000
48489	11210003	6276.0000
48489	11210004	4394.0000
49019	11211100	3509.0000
49019	11210000	5393.0000
49019	11210003	3519.0000
49019	11212000	10.0000
49019	11210004	1874.0000
19155	11211100	14118.6700
19155	11210000	73328.0000
19155	11210003	14139.0000
19155	11212000	20.3300
19155	11210004	59189.0000
20059	11211100	18004.0000
20059	11210000	55763.0000
20059	11210003	19129.0000
20059	11212000	1125.0000
20059	11210004	36634.0000
21171	11211100	21282.0000
21171	11210000	49932.0000
21171	11210003	23475.0000
21171	11212000	2193.0000
21171	11210004	26457.0000
17023	11211100	1651.8600
17023	11210000	3466.0000
17023	11210003	1657.0000
17023	11212000	5.1400
17023	11210004	1809.0000
27123	11210000	277.1000
27123	11212000	142.3600
27123	11210004	134.7400
51147	11211100	5239.2100
51147	11210000	10562.0000
51147	11210003	5938.0000
51147	11212000	698.7900
51147	11210004	4624.0000
08041	11211100	15738.0000
08041	11210000	28082.0000
08041	11210003	15767.0000
08041	11212000	29.0000
08041	11210004	12315.0000
40067	11211100	31353.0000
40067	11210000	94207.0000
40067	11210003	31353.0000
40067	11210004	62854.0000
45001	11211100	8108.1200
45001	11210000	13687.0000
45001	11210003	8469.0000
45001	11212000	360.8800
45001	11210004	5218.0000
55037	11211100	832.5300
55037	11210000	1464.0000
55037	11210003	838.0000
55037	11212000	5.4700
55037	11210004	626.0000
08003	11211100	7197.0000
08003	11210000	11898.0000
08003	11210003	7205.0000
08003	11212000	8.0000
08003	11210004	4693.0000
18015	11211100	1072.0000
18015	11210000	5192.0000
18015	11210003	1343.0000
18015	11212000	271.0000
18015	11210004	3849.0000
21181	11211100	11422.0000
21181	11210000	24421.0000
21181	11210003	11654.0000
21181	11212000	232.0000
21181	11210004	12767.0000
27141	11211100	820.0000
27141	11210000	8972.0000
27141	11210003	1529.0000
27141	11212000	709.0000
27141	11210004	7443.0000
02110	11211100	2.9300
02110	11210000	6.3900
02110	11210004	3.4600
29079	11211100	12120.0000
29079	11210000	20992.0000
29079	11210003	12556.0000
29079	11212000	436.0000
29079	11210004	8436.0000
46049	11211100	26526.4700
46049	11210000	49823.0000
46049	11210003	26865.0000
46049	11212000	338.5300
46049	11210004	22958.0000
49005	11211100	10192.0000
49005	11210000	57695.0000
49005	11210003	28594.0000
49005	11212000	18402.0000
49005	11210004	29101.0000
08087	11211100	19909.0000
08087	11210000	223038.0000
08087	11210003	54747.0000
08087	11212000	34838.0000
08087	11210004	168291.0000
19061	11211100	14634.0000
19061	11210000	131199.0000
19061	11210003	36950.0000
19061	11212000	22316.0000
19061	11210004	94249.0000
48169	11211100	7637.0000
48169	11210000	11656.0000
48169	11210003	7637.0000
48169	11210004	4019.0000
26027	11211100	1845.0000
26027	11210000	5229.0000
26027	11210003	2579.0000
26027	11212000	734.0000
26027	11210004	2650.0000
17043	11211100	2.6400
17043	11210000	11.0000
17043	11210004	8.3600
21131	11211100	27.0000
21131	11210000	46.0000
21131	11210003	27.0000
21131	11210004	19.0000
34025	11211100	320.0000
34025	11210000	482.0000
34025	11210003	337.0000
34025	11212000	17.0000
34025	11210004	145.0000
48177	11211100	57341.0000
48177	11210000	122115.0000
48177	11210003	57341.0000
48177	11210004	64774.0000
51035	11211100	15332.0000
51035	11210000	38127.0000
51035	11210003	16011.0000
51035	11212000	679.0000
51035	11210004	22116.0000
13265	11211100	1411.0000
13265	11210000	4581.0000
13265	11210003	2755.0000
13265	11212000	1344.0000
13265	11210004	1826.0000
20117	11211100	16145.0000
20117	11210000	40561.0000
20117	11210003	17693.0000
20117	11212000	1548.0000
20117	11210004	22868.0000
26129	11211100	1208.0000
26129	11210000	16963.0000
26129	11210003	9124.0000
26129	11212000	7916.0000
26129	11210004	7839.0000
26107	11211100	2543.0000
26107	11210000	14435.0000
26107	11210003	6553.0000
26107	11212000	4010.0000
26107	11210004	7882.0000
31175	11211100	25033.5800
31175	11210000	103629.0000
31175	11210003	25039.0000
31175	11212000	5.4200
31175	11210004	78590.0000
17055	11211100	3317.0000
17055	11210000	8657.0000
17055	11210003	3901.0000
17055	11212000	584.0000
17055	11210004	4756.0000
17065	11211100	880.0000
17065	11210000	1666.0000
17065	11210003	886.0000
17065	11212000	6.0000
17065	11210004	780.0000
45039	11211100	2454.7200
45039	11210000	3695.0000
45039	11210003	2460.0000
45039	11212000	5.2800
45039	11210004	1235.0000
46003	11211100	23278.1800
46003	11210000	57078.0000
46003	11210003	23290.0000
46003	11212000	11.8200
46003	11210004	33788.0000
16055	11211100	3652.0000
16055	11210000	5561.0000
16055	11210003	3692.0000
16055	11212000	40.0000
16055	11210004	1869.0000
54101	11211100	318.0000
54101	11210000	478.0000
54101	11210003	323.0000
54101	11212000	5.0000
54101	11210004	155.0000
06021	11211100	15531.0000
06021	11210000	62123.0000
06021	11210003	31064.0000
06021	11212000	15533.0000
06021	11210004	31059.0000
28101	11211100	10104.0000
28101	11210000	17378.0000
28101	11210003	10584.0000
28101	11212000	480.0000
28101	11210004	6794.0000
05101	11211100	11994.0000
05101	11210000	19880.0000
05101	11210003	11994.0000
05101	11210004	7886.0000
38093	11211100	31623.0000
38093	11210000	70314.0000
38093	11210003	33092.0000
38093	11212000	1469.0000
38093	11210004	37222.0000
40141	11211100	16633.0000
40141	11210000	55642.0000
40141	11210003	23911.0000
40141	11212000	7278.0000
40141	11210004	31731.0000
48153	11211100	5550.0000
48153	11210000	56790.0000
48153	11210003	5550.0000
48153	11210004	51240.0000
17019	11211100	2217.6700
17019	11210000	7300.0000
17019	11210003	2373.0000
17019	11212000	155.3300
17019	11210004	4927.0000
21219	11211100	6842.0000
21219	11210000	21614.0000
21219	11210003	10023.0000
21219	11212000	3181.0000
21219	11210004	11591.0000
27041	11211100	3875.0000
27041	11210000	19943.0000
27041	11210003	7486.0000
27041	11212000	3611.0000
27041	11210004	12457.0000
46085	11211100	37948.0000
46085	11210000	70791.0000
46085	11210003	37962.0000
46085	11212000	14.0000
46085	11210004	32829.0000
16019	11211100	15234.0000
16019	11210000	58072.0000
16019	11210003	15690.0000
16019	11212000	456.0000
16019	11210004	42382.0000
27119	11211100	5896.0000
27119	11210000	13730.0000
27119	11210003	7362.0000
27119	11212000	1466.0000
27119	11210004	6368.0000
30005	11211100	44771.3900
30005	11210000	70698.0000
30005	11210003	44917.0000
30005	11212000	145.6100
30005	11210004	25781.0000
22051	11211100	573.0000
22051	11210000	782.0000
22051	11210003	573.0000
22051	11210004	209.0000
08053	11211100	391.0000
08053	11210000	587.0000
08053	11210003	391.0000
08053	11210004	196.0000
13125	11211100	696.6800
13125	11210000	1103.0000
13125	11210003	702.0000
13125	11212000	5.3200
13125	11210004	401.0000
37137	11211100	92.6000
37137	11210000	137.0000
37137	11210003	98.0000
37137	11212000	5.4000
37137	11210004	39.0000
39031	11211100	8196.0000
